	length
FAM212A	872.7969999999999
OLIG2	2020.9724999999999
SELE	2926.5945934266315
VPS33B	2502.1047738117295
NPB	1264.3585
MINA	1967.442344437849
FAM83F	12899.42801776655
LRRC37A2	4488.111428243232
POLR2F	439.37622539230415
ABHD17B	1940.8517709891466
S1PR5	1876.9405230384314
POLR2J2	1866.0
TEX19	1768.795
PPFIA2	2031.847309508746
TMEM179B	747.5877957417154
STAC2	3194.795
APOBEC3B	1354.0
KNTC1	4375.708852471393
MAFA	2179.795
UBA7	3131.795
ADGRG3	2092.045
CLN3	1319.9329900954522
PGP	2559.795
BSG	1255.7307029491265
RESP18	543.84125
WBSCR17	2836.382438354492
PIGA	3344.450423187627
MCEMP1	1308.0652884266615
TNK2	1913.799647182473
TTC32	611.9687106836543
LSAMP	4278.940802780974
IFNL1	689.807
TUBB2A	1427.795
OR4N5	759.797
SH3BGR	602.3132064284334
POU6F1	3099.8889220233687
BEX5	689.807
MED12	5615.445064778459
RNF212	1818.672499899956
MRPL12	857.3664999999999
ARHGEF37	3905.8180983631028
BCL2	4190.2741864896525
TH	1352.2619
C12orf56	2434.5385
GABRG3	9349.934035555143
KCTD11	2615.795
NUTM1	3802.304702074939
H1FX	1339.795
NAA38	404.49210384074127
WRB	1229.2403098798056
USP17L2	1742.795
TUSC5	3428.795
NELL2	1432.175806335511
MBD3L3	607.3154999999999
EGFL8	977.3154019594219
TPH2	2192.795
CCDC87	2740.795
CASP9	1877.6143533996137
C17orf74	1301.34
LCE3C	186.74675
PCLO	14304.363892446425
KRTAP21-2	273.621
SPTBN1	7944.05323763667
CAAP1	1940.1597750851463
BCDIN3D	3085.795
CISD1	2311.795
RHOT1	2211.5532936321815
ZNF677	946.5065672872736
C2CD5	3314.2147501224363
OR5L1	856.99825
OR5D18	774.797
ZNF568	1774.1139165283266
APAF1	4415.440691487829
FAM9C	1109.0660906338323
ACTL7A	1326.795
C5orf38	582.6
OIT3	1867.525
EMID1	1496.7851846987405
RGS7BP	3992.795
PRODH	471.778114518795
DMRTC1B	654.8
KRTAP19-6	167.63299999999998
F3	2071.6034617066343
KRTAP19-2	215.0845
SPDYA	1069.25
KRTAP19-4	149.0815
SHOX	1629.683368589001
RASA3	4023.7950000000005
KRTAP19-3	213.090325
KRTAP15-1	503.8265
KRTAP13-4	629.807
TAL2	488.8265
ZNF761	2398.0950615788215
AZI2	1157.223368273673
AGBL4	2234.333457761617
KRTAP9-4	799.797
ZNF529	3344.063275009031
SREK1	3968.2162290845945
TEX38	681.9604912184548
HTR3D	1182.820375
RFTN1	2348.977689295637
FGF3	724.797
HDAC6	1400.1462196415187
KRTAP19-5	294.3835
KRTAP23-1	65.42065
POLR3C	1652.0
LYPD6	3285.2905600917315
RGS9BP	2726.795
UBL4B	1310.795
ZNF749	2202.8648004313864
PPFIA3	2768.5433102510196
CYP4Z1	1738.795
ZNF347	1771.00269656898
KRTAP17-1	611.8154999999999
RPS6KA4	2920.857025184344
SPATA31D3	4677.385501056706
MPPED1	1711.9805000000001
ARAP1	3406.7910929266873
ZNF20	1222.0
CDC42BPA	8679.703290310052
DLST	2639.0
C1QL4	1903.795
EDARADD	2565.8832026503324
ZNF555	5232.709705445264
KPNA4	5338.850461612314
SYNE3	7427.02008124104
TAS2R42	777.797
DYNC2H1	12356.747218730252
TRDN	1542.0
LCE5A	651.807
TTF1	2760.9013297925135
TCP11L1	1920.1412876205563
EDNRB	3262.2578915137174
SLC51B	772.797
ANGPTL5	1340.6970000000001
TPGS2	1574.2297926499004
ADGRA3	2808.166674451536
SOWAHB	3052.795
C11orf74	616.5007886783084
TEAD1	4727.939507224787
SPATA12	2245.795
ARID2	6234.471679008034
MT1B	200.1335
MT1F	415.7963983812085
PNRC2	1841.0134427492253
USP16	2635.7843749653266
AKAP14	498.5
TXNRD2	1602.372703332027
LCE1F	192.98149999999998
TRMT11	818.1349719216496
QRFPR	1291.9099999999999
ARGFX	824.797
DEFB128	208.3275
TMLHE	1964.2247592347921
PDCD1	1418.637683918059
CCDC84	1034.795
GPR141	789.0405461741361
OR10T2	777.797
PDE2A	1695.5482648899022
C17orf58	1254.5690731912155
ERCC6L	4145.0
PDZD8	9531.795
PFDN5	404.31052728843827
C9orf47	4630.55645946464
WDR86	1517.3491096752423
COL4A6	6393.5
ZMIZ1	7309.282477806513
NUDT17	1305.795
NDEL1	956.750953419463
BTLA	2277.1185973199563
SLX4IP	5894.795
KCNK18	987.797
ZNF480	3887.7297087312563
TMEM212	1686.4345620025847
FSD2	6219.0
GSTA1	851.797
RLTPR	4204.0
ZACN	1167.795
INO80C	1193.3539420527554
PRAMEF14	1522.795
CCKBR	1283.3315000000002
OR6P1	786.797
TRIM46	2319.2828386883302
DCUN1D4	3484.533889198254
CYP2R1	1791.5
DHRSX	1725.201809535204
CHP1	2758.9988156944555
PLCD1	2675.882302353621
KRTAP10-8	708.797
KRTAP20-1	117.71600000000001
TMEM68	1470.7267983677357
KRTAP10-11	761.7245
RPS19BP1	759.797
DUSP18	1922.6254057184879
KRTAP22-1	136.28300000000002
CCK	835.6666666666666
PLCH1	5522.75271923768
TRAPPC11	3900.4971049915057
ENTPD5	3630.990281961921
FAM91A1	4415.488891452459
SERPINA11	1308.795
OR13F1	792.797
C9orf85	1359.538478382045
C11orf30	2684.434057429904
PRELID2	1396.8194256079346
PLK5	1483.0081666666667
DEFB105A	167.63299999999998
FOXD2	4507.795
BCL9L	3925.743063018346
STARD10	614.2700081786422
ADGRD2	3076.795
HPDL	1461.795
C2orf76	534.2353546697518
PGAM1	1662.795
TMPRSS11A	2313.414667165325
KRTAP19-7	172.39305000000002
FSCN2	1466.0
OR10J5	762.797
LRCH3	3695.0733223624593
LGMN	1649.878851037282
DEFB131	66.9098
TMEM216	1200.2871778528374
KRTAP6-2	151.8265
CELF4	3032.691033982209
OR10H1	956.797
GGN	936.8326666666667
PPIP5K1	2655.1102553177493
ZNF81	3353.6952325260454
RSBN1L	3354.307556443229
PARVA	3999.713439950261
NF2	3723.8379967350866
EMC10	2173.885616958486
SCGN	1021.7441666666666
CMTM7	1099.3145538622362
RREB1	4774.285035535913
HEATR4	1426.0067086093832
LRRC70	2050.0
PPP1CC	2229.798914836503
C3orf70	5733.795
BMP2K	5171.253181395034
H1FNT	1132.795
DEFB107A	223.76799999999997
PPIL2	2655.059836071766
OR13C8	795.797
FOXE3	1813.795
KDM4D	2727.591693825445
KRTAP21-1	431.874
OR6N1	771.797
RTN4RL2	1035.8248333333336
FAT4	15513.943846905528
ZNF486	2498.4149480109813
CCIN	1773.795
LCE1A	255.8955
DHRS4L2	858.2887791724183
GATA4	1446.4516875
OR4F5	750.797
SPIN4	3946.4325120817
FMNL3	6182.486497209153
ANKRD37	942.0
CDKN3	569.0493454725042
CCDC73	3701.2349999999997
DEFB106A	142.6765
TESC	762.0481489319521
PES1	1945.1157238378592
SLC36A3	1921.705
OR4C12	895.797
SLC36A2	2939.434390575935
CYP27C1	3690.5684980043134
INTU	12660.238862036182
FOXK2	2405.2208038905283
MAP4	4349.834793336453
GNG2	2237.2033996149084
FAM183A	307.474766090445
ATP4B	1320.795
WDR25	1556.3664762233666
HBB	459.3970632685392
OR1J2	774.797
HTR3E	1324.288
PIP5K1C	4370.292477372866
WASF3	4631.713114334565
UNC5B	6392.433650909092
C6orf1	756.475565997045
AGAP3	2307.728810856708
TBX10	1380.795
RC3H2	4930.078409275944
TMEM17	1629.795
OR9Q1	2289.0
KLHDC10	4665.061603806685
KLK13	502.68712500000004
SELV	1534.6116654427924
GLDN	3955.0476207197294
TRABD2A	1592.0
TMEM104	3613.2817592323972
SLC10A7	2046.3096454178317
MYO18B	6452.41
DEFB106B	154.5245
SPATA21	936.9999999999999
RNF220	1104.0336213263265
MAGED4B	2318.085
SF3B1	3206.5178196487445
TPCN1	2744.7217004642926
DEFB105B	168.561
ATPIF1	467.5354540661168
VSTM2B	1320.795
PRR30	1257.2255
LCE4A	364.57775
CSMD1	11935.0
KRT26	1565.7949999999998
SAMD7	2209.705227365511
SLITRK2	7491.205
UGT2B28	1571.6033333333335
HM13	1809.3876442136557
PPP2R2C	2881.8578808250886
OR5D14	777.797
AMACR	1916.0129833598216
VWCE	2547.085
CCDC42B	902.2966554658356
VSIG10L	3229.795
GABRA5	1148.0428333333332
TCF20	6038.0
LCE3B	129.1605
KATNA1	1303.6159096665647
DPPA4	2082.068431409897
ANKRD46	1635.7891501414958
GPR142	1269.795
LCE3A	113.3415
GRK1	3423.555
NPAS2	1276.2828634873508
SERPINB6	1402.167219284298
SUGCT	1286.5459633928026
ATP5C1	961.6036080255212
BCL11A	2583.012020979491
SULT1A2	1244.756722117705
TDP1	1682.14028399077
SLK	7560.927496791268
ACTR8	2261.0818606747343
SLC44A2	2169.47034411779
CDKN2D	1028.737115816204
CENPQ	1565.795
LMO1	861.8024999999999
ST6GALNAC4	1492.0
CDC42EP4	2801.5735952257846
ZNF354A	2077.1312080890148
ZNF446	2277.508212566813
RAD51D	7197.526038396392
GRB10	2750.7294322271046
DACT1	2607.0454407695897
ZNF212	2611.0
SLC6A16	1143.271900919148
VPRBP	4981.142621928206
IQCH	1725.6259687082088
BTF3	740.1749422084746
ZBTB16	1339.75
ZDHHC4	1239.4352591672405
TARSL2	2646.778012890034
UBA1	2933.1758126201066
ARL6	3012.448915741418
OVOL1	2630.8985501409447
NCKAP5L	4613.097861060447
TUBA1B	1414.5151112826375
PNRC1	1435.527321971929
DEDD2	1433.5570924968838
HNRNPC	1436.2034581309435
RASSF3	2809.5825905204724
TOR2A	1388.6871693347853
ZNF532	3280.140746966148
DDX3Y	3174.6851247819586
URGCP	3189.387485692253
TNNI1	4062.3406701181193
RNF24	4424.541816385621
FGG	1238.9051018628707
ASXL2	8160.355863857612
NLRP3	3797.0
IL17F	682.807
PCGF5	6873.104402876938
ZNF548	2115.5347198364516
SARNP	714.1692871833761
THEM6	2091.795
ZNF202	2721.7264006138867
KLRD1	7626.0920305858
RGN	1520.91610621247
LIMK1	2906.1088838070714
HMG20A	1619.2855451739385
CDCA4	1943.7352947723123
MRPL37	1280.4791400943118
CHST5	3046.0
MTDH	2994.3139556603774
SNTB2	6044.311150726147
HEPH	3342.2271193298084
SRA1	1533.85652171405
TMEM39B	1109.9215
HYAL3	1188.9884172711213
STARD3	1393.6618726089248
LARP1	3646.8151324678047
ZXDC	2720.3719150113066
KLK5	1089.926875
SPAG17	6483.206371728045
SPTY2D1	5586.795
LRAT	4729.0
CYP3A7	1803.795
ACPP	1933.5475763658937
FAM21C	4164.952969632406
PIH1D3	1453.0
TESK1	2254.475
CYP3A4	2108.7458619423533
CEP170	3240.25
AP3S2	2928.2114207455015
SERPINB7	1271.1496428571431
ACOT9	1975.910449666848
GGT7	1631.8604885807965
ZFP36L1	2643.4933720551635
EPPIN	1810.2373255421667
RMND1	1555.820814791577
EIF5A	1023.4145549954388
CDC14A	2499.910715315116
SLC22A12	2447.225
GNL3L	2078.063429120713
ARHGAP10	3085.526199914662
SCAI	8917.743132716896
MFSD11	1677.3797903494806
ZP3	1490.2335510162243
FGFR2	2872.22395383843
ZNF576	1604.6210210379422
DNAJB2	1814.5187219382753
MMP25	3358.005
CUL4B	4130.751391124005
EPHA3	3753.6110137362575
C6orf223	3030.1228129444044
IFFO1	2585.714285714286
ZNF324B	1758.398910387971
PNPLA2	2270.5036929821936
RNASEH2B	1415.0194870175753
PPP2R2B	3730.1192801058514
GCK	1908.5
HLCS	3562.429781356065
TMEM217	1326.655
PLSCR2	1151.977049827352
LRRFIP2	1545.599412149957
ASAP3	3079.069777841756
ROMO1	266.14235951480714
C2CD2L	3608.2275674406596
TRIM16	1902.304515135792
HORMAD2	1959.17
RGS12	5194.522372731417
SLC25A26	1192.8541572949039
SEL1L	6612.405956018958
MOXD1	2800.217790744435
HFE2	1318.4
BRIX1	1758.795
FAM19A5	1558.0361939838322
SSX2	1193.9789865020757
RAB27A	1698.0333255950563
SDC3	5856.864284249729
CLDN2	2772.2800010202445
ANG	774.8949491200424
DHX15	2826.795
FNDC3B	4667.799814882074
DRC7	1373.875
FCRLB	1311.7385226293802
CIDEC	860.8975
CSH2	656.9436666666666
ATG101	1159.7213708751142
OPRL1	2854.612501087221
NXN	2503.8406458352947
HPS4	3247.75
GDPD5	2506.9279775267423
SNCA	973.0291501871449
HBG2	975.564153617124
IL6ST	5814.329424943439
SKAP1	1272.5683814050599
ZNF385B	1501.38811354453
HIP1	5846.971929021683
LUZP2	4782.001260938348
ATF3	938.25
MIER3	4130.106572859291
MID1IP1	2330.205019399593
ARHGAP8	1286.0205388318
MYADM	2127.0565052355532
ZNF224	1435.0118614068383
AGPAT1	2028.5110221609898
SLMO1	505.9703361789003
SLC26A6	2158.494678700039
SEC62	3194.769686972702
AGTPBP1	4182.999647922867
SUGP2	5057.329145499361
PACRG	185.11503000591244
EPB41L2	2184.736762880773
ZNF444	1063.3442317336035
CELA3B	345.31149999999997
PKD1L2	3698.093513426873
UGP2	1464.4937923828936
NECAP2	1828.0071080019811
TBC1D22A	2483.831080757319
EZR	2877.8664609021566
NUDT4	3408.0
MXD4	3888.795
AZIN1	3010.939647786649
PCGF6	2031.0
CXCL14	1595.83
RBBP9	3662.0000000000005
CDR2L	3368.795
P2RX4	1261.537940447667
TNPO1	4963.958881544755
STARD7	3115.480153194926
COL2A1	4503.18
ATF4	1294.881727932998
CRYGN	537.6665
NPHP3	4163.0
ABHD12B	1393.5
LRRC8D	2277.845594651668
FGD3	3186.579059408571
SEC13	1225.5702424173287
CCDC68	2468.707375
KCNE1	2141.125
NAB1	2004.8309482410787
WTAP	1805.996534710214
CLPTM1	2128.728677758394
ZNF644	4910.933051137361
ZNF112	3046.2364812378037
SOD2	3517.4326517631234
LRRC71	1791.795
RAD51C	1183.8248015359418
NIPA1	6192.644192197711
NIPA2	2131.472235125913
AVPR2	1289.25
NRIP2	2547.0
DXO	1393.7988618956651
KIAA1958	5874.022389737025
MPP7	3161.75
PPP2R5E	4192.395160227459
ADORA2A	1255.5202395199494
ZFYVE27	2701.28580231221
POLR3H	3618.0575720129973
EBAG9	1041.0
RSPH10B	2005.3333333333333
MUC1	1106.0939844114487
AP1S1	1107.0
CBX3	1576.2325883102037
EDRF1	2175.69134504457
GSG1	2191.0
CHAT	2103.0
CREM	873.5798934945587
PRPF4B	4247.795
AADAT	1599.1946230258332
ARHGEF1	2671.9721517718226
MED19	962.5569456070657
ZNF394	1916.7272054778784
TMEM155	1559.268125
FAM60A	1483.383243756869
MUM1L1	3614.75
TTC33	2444.795
FGF1	1261.1909311550546
DTX3	1602.5471694017142
PPP2R4	1210.6015119839994
TASP1	1111.7747391269709
C5orf56	2024.3330350788335
SUPT7L	2947.141187772948
PLS1	1909.603820742132
AQP12A	929.4495
IQCJ-SCHIP1	898.1946349118782
ZNF664	4175.237377160973
STIL	3300.099039544275
GALNT16	4456.035495902153
C1QTNF6	2706.9237400565753
SGCD	5427.540382882623
SUV39H1	2717.0541217440864
ZC3H15	1797.2551964993222
ZBTB49	1318.1146390234587
RERE	2873.6056812741754
MS4A4A	1146.3864148471073
RHOBTB1	4207.0
MS4A15	1191.6666666666667
AIF1	504.55191040531497
HEY1	1911.8618194574092
IL21R	4405.104759046399
NR1I2	3623.0
ZMYM5	2007.0508066575733
HNRNPF	2139.4033174692395
KLHL25	3590.795
ZC4H2	2199.6666666666665
CCDC183	1503.795
ZFYVE16	5720.503664452411
ZNF385A	1315.2021127619664
SLITRK4	8346.0
MAPK15	1040.9196056353526
ELAC2	1171.7891054879096
PLCB1	2547.197620289983
FBXO40	5761.795
MEF2A	3305.479590395704
C5orf24	3600.279312086739
RUNDC3B	2582.7266666666665
DCX	9026.349217086434
SLA	2190.955518720954
CMTR2	3135.488828227531
TTC8	1807.8972582126862
ALDOA	1078.6943691275596
GZF1	4292.377155221146
ISYNA1	1123.2519685179172
NQO2	1935.086183013639
KPTN	918.3017843350189
ENOX2	2490.480605903277
SPRYD4	6025.972131461813
MRPL30	2376.867615271827
EME1	1901.4683976254705
C15orf41	1264.2327932884432
PRIM1	1145.805106359936
UGT2B15	1904.7266601902952
UBQLN2	4062.795
ZNF600	3630.0000000000005
SLC23A2	6745.230079822375
MYO1F	4128.387443815662
ERAS	1098.795
TMEM167B	3562.795
LRFN2	3102.795
CCDC157	1610.65
MFSD2B	2014.895
ADCY2	6375.999999999999
CSMD2	6807.110955675466
SNURF	291.5
FBLL1	1351.795
FBXL19	2824.00143152111
KCNJ5	5741.0
OTUD6A	1521.795
FAM78B	1337.0
CPM	3374.31119380271
TAF13	645.807
FIBP	1082.6523155020468
VSTM1	424.95009927720673
SLPI	428.87399999999997
FOCAD	4364.361838004965
CLUL1	1547.285091069461
CDK5RAP3	910.4285714285714
QPCT	1531.6896804484072
ACACB	6053.219416519658
CA7	1435.0
FAIM	746.9480748377085
PARK2	2164.2754491496016
TREM2	848.0759413461816
CHST4	2104.075095278855
MAFF	2168.1589546900445
DUPD1	495.8265
DPYSL4	2342.3722678771765
C11orf95	3807.701317766203
SPRED3	4263.747008404265
SHANK2	3382.3473796589906
GJB5	1187.795
PAX4	1811.0
SCOC	1669.2494535843207
SNX10	1778.494943349481
TRPV2	1918.0727835644439
RARG	2331.963786432071
MEIS2	1977.1817111360128
NPY5R	1949.0
OR2AG2	901.797
MCF2	2863.8888888888887
FAM180A	1132.0676966736619
KLHL17	2209.9538994554905
CRCP	2113.0500736191298
GSTO2	5479.916270378786
PPP1R32	755.8333333333334
OR13H1	759.797
SLC25A15	1365.4265537878505
PARK7	640.9589568741742
ZFP92	5937.795
VWA1	1714.9447819145798
ATP5G2	511.3377937578744
SLC3A2	1602.360200895977
ANKRD34B	2112.1099999999997
TEKT1	1233.3333333333333
TEKT3	771.0
TRIM2	3884.368877499197
MAOA	3870.7147632448077
TBCCD1	2274.095685884151
SATB1	2704.097813421188
TPST2	2173.318680389992
PARVB	1839.1711416891471
MTSS1L	1867.7931379753595
TNFSF13	1160.2884424729586
DYRK1A	3093.011488127541
IMPDH1	1872.9
DNAJB12	2801.4347946815355
EIF4EBP1	852.797
PLET1	1047.795
TPSAB1	951.0
CATSPER4	1411.6666666666667
OLFM3	2583.1533333333336
SMTNL2	1698.1949999999997
PCDH8	4229.695
TEAD3	2390.4039570212244
HELT	731.8258333333333
METTL24	951.797
MAP3K15	3844.795
FAM184A	1999.2042000761176
DFFB	1670.884125
CLEC12B	1864.0
KRTDAP	292.00649999999996
EDA	2901.9840503545256
RNASE9	1254.7922727272726
MYOM3	3087.806955530845
PSPC1	1963.5999075998986
GAL3ST1	694.7711936755336
IGHV1OR15-9	189.1995
SYT3	2164.8156
PRRC2C	9594.580448825433
SPTBN4	6562.0701551909315
TRPC4	2763.7625000000003
DTNBP1	1037.2720512858089
ZC3H12B	7088.795
NEDD4	5957.488430268599
NCR3LG1	6270.795
RPL14	1234.560801551775
SULT1A3	1087.764672356448
ZNF721	2476.3531321288015
USP9Y	5316.592000000001
pk	4965.321293136001
LRRC25	1931.5774122811595
CFAP36	1238.5464448109842
SMIM15	1686.3555328672128
DUSP21	717.797
OSTN	1569.0
TDRD9	3656.6666666666665
PHF20	4137.157298551234
NOSIP	776.363748090326
CERKL	3003.3910437780796
CLYBL	1085.9640547735994
ATAD3A	2095.8807354808496
NANOS3	476.0
C9orf153	493.2544718905746
CRISP2	1219.9418687724008
FOXR2	1758.795
DEFB119	256.86016666666666
IFI6	670.3401212861644
ABHD12	1453.6184558159803
NRN1L	432.07466666666664
CMTM5	655.1666666666666
PHF10	2208.5714825650603
TCEA2	920.6900744962402
FPR3	2357.9447755775373
FBXL14	1943.795
SPRY1	1803.9316457992172
ZNF449	3010.1744450666088
HAVCR1	1298.6505336467894
OR6N2	786.797
DLGAP4	2528.6617727935836
CDK5RAP1	1904.595613866941
SFN	1152.795
ZNF564	1723.7380155845722
SOCS4	5984.388962058113
SIGLEC10	2256.1053643355876
AMTN	701.2499455101517
TCTEX1D4	595.8154999999999
PIK3AP1	4298.011407940519
SEC24C	4280.83533500428
METTL17	1142.4494267987225
TMEM130	2435.148915587203
TAS1R3	3265.795
PURG	1952.232
SRFBP1	2687.795
ANP32B	1295.795
ZNF76	2014.899905704892
DOCK9	2656.76100252941
LITAF	1755.7677272620504
C11orf96	1137.9587329942296
ERMP1	5208.795
DCHS2	8470.559354762612
GFI1B	2251.1800000000003
WNT7B	2944.9784371932305
SAXO2	1307.0518570339011
YPEL1	4130.0
OTX2	1068.1170714285715
GJB4	2672.795
VMAC	2086.795
RIOK3	2044.6421533926396
PTCHD4	2957.7285657888215
PHKA1	5193.560914405372
ZNF573	1030.2097199154189
DCAF17	3914.247011980935
PRMT7	1395.857142857143
ZCCHC13	674.807
MROH7	3345.5
S100A13	402.6943123069286
NR4A2	2789.5608326040756
STAMBP	2012.1887622268005
GRM8	1481.1919055428762
BAZ1B	5693.116196704343
NDUFA4	1962.795
SNRPB	947.3151134699232
ZNF254	3798.131452166684
UBC	1865.7926490162617
ZNF587	5752.75889911736
DMKN	520.0388768990713
SERINC1	2969.795
PRDM8	2988.2413728545416
BRPF3	4231.893961483072
ARL4C	3705.1317167982397
GALNT15	3335.570663349845
NUDT1	531.1111731274748
ANKRD6	1154.3198786652463
NECAP1	2179.8172681815945
SLC35F4	1597.2350000000001
DNAJB13	1467.246630226481
CLEC2A	625.0
GLB1L2	2992.645
SEMA4F	4265.918239414779
BTG3	1244.4470706661211
LRRC43	1310.16375
ETV7	1345.609179473955
KSR2	17521.589462272997
C10orf32	1965.43665802052
CEP83	2628.455347971104
ELSPBP1	536.8213333333333
ZNF28	3155.990269989149
NCCRP1	1810.795
USP54	2607.1666666666665
SEMA4D	3331.0741446077836
USP47	4937.112640104688
NFASC	3855.086880531674
NAALADL1	731.0264332472516
SECISBP2	1835.1223742385132
ZNF292	6792.464859722724
ZNF493	2439.1698587268743
VHLL	508.8265
ZNF648	3481.795
USP1	3469.9998033332477
CLEC18B	1863.0
ZNF695	3168.735
SDCBP2	1305.0609010874741
HMX2	1460.795
KCNJ11	2428.3593213488666
EIF4G2	2744.165664840092
TMEM8C	650.807
RTN3	2403.276388893028
ABCA9	2547.673734719563
CSRP1	1725.9327326923221
SLC26A3	1543.0542500000001
AIDA	2840.24
KRIT1	1742.5930531759439
FPR2	1086.9173835828196
TRAF3IP2	3381.7009001545166
NCR3	722.2714999999996
FASLG	1689.0
GLI4	878.4360916139632
IL17A	1691.795
RET	3990.265
KCTD21	1350.1352815635673
UBE3B	4014.3628949801487
PARD3	3020.6388842564256
MIOS	2219.798658872346
DOK7	2388.589873805401
NANOS1	3818.0
OFD1	3352.1331159539404
DOK4	2226.3135473433267
OR56A5	675.1442499999999
RNF133	1277.795
GPT2	2510.514108323301
IFITM10	3508.1800000000003
INTS12	1132.5393387622673
C5orf47	2354.795
GAB2	4910.013901627113
VRK2	1562.3936243877474
TSPAN18	2810.857287883364
C3orf33	1645.0
ZNF69	1536.4405059156975
MEF2C	2112.9986700110985
RASSF4	1146.5279531862004
ZNF326	3932.731252565517
SPAG8	1462.385
DYNC1I2	1875.7933990210117
TMEM201	3572.3435753323065
UBE2V1	1973.4313847758194
KCNK7	853.8333333333334
SH2D6	1283.4947499999998
ALG1L	606.0
ADGRG5	2571.5602217826804
CTSL	1322.7374718659594
NDUFV3	2527.405053159134
KRTAP24-1	1482.795
ZDHHC14	3660.1222380305526
SOX18	1696.795
C17orf99	553.2858333333334
INSIG1	2214.770182277525
XIRP1	4924.735000000001
TUBB4B	1469.795
PRDX6	1583.7949999999998
H3F3C	889.797
NUP43	3183.0016780018404
RAB37	2371.0852694455502
LIN54	3850.2114417348926
ZCCHC16	2445.795
PTAR1	5225.17390036403
CPSF7	2825.881190345414
GSPT2	2634.795
FSCB	2770.795
CAP1	1805.861600660926
UPK3BL	1174.795
GFRAL	1743.7949999999998
GTF2F2	2071.795
HIPK1	5755.264764039695
ZSCAN16	1160.795
UTS2B	2214.4164540010443
MIA3	3105.939231532489
VAPA	3137.7699391295946
FOXN2	3261.3272717753534
MORN2	547.8880583386879
ACOXL	1800.4847234881545
ADGRG2	4431.002317544095
LHX6	2384.607122474244
SOCS2	1701.7068295518848
PTGES	1606.795
BRAT1	2747.795
CCDC30	2618.5
CCDC144A	8155.91458532746
ZNF746	4040.639898359829
C2orf88	1791.8541802395032
SHBG	666.4705882352941
CXorf23	3549.173912628159
IFT27	847.023382877486
PAQR9	1381.2303333333334
GOLGB1	5625.846501994884
RRP1B	4922.795
NHLRC1	1020.7949999999998
VWC2	11131.8
ATXN3	15087.199797375992
ZNF124	1220.9288204811005
MOCS1	2583.2960833333336
PBX1	2878.168647896062
RASEF	2770.893976131902
TCL1B	998.797
RILPL1	2506.8040685457936
ADGRL1	4909.310714974781
PAPLN	3897.253789457968
DNMT1	2726.271948546507
SLC2A14	1384.6692784625943
OR1J4	774.7969999999999
OBP2A	539.2177125808763
SLC26A9	4496.946666666667
PALM3	1988.3977044750995
ACSL4	3364.4798958037136
LRRIQ4	1659.795
GPR18	1295.94991055008
C15orf43	1113.795
CCNG1	2161.593296466742
TRERF1	5797.4916351050315
PLEKHG5	4047.1128884819227
IDS	4046.1154614854336
H1F0	2176.795
CRYZ	1410.095572928165
PNCK	704.2142857142857
TC2N	2711.49487840476
RNASE1	734.8909187900881
ZNF169	1943.4606078781085
SENP8	1362.0
EXOC5	5364.0
PTK2	1841.7071920873905
BROX	2863.5887707331553
KLRG2	1961.4307306531095
MCCC2	3132.332166512787
EXD3	1468.1687239727755
STAU1	2980.178620088252
CLDN4	1697.2891723597
ZNF780A	3963.6653809928152
PAQR5	4427.088607861073
ACER2	2070.795
ADIPOR1	1839.356056865297
ICAM4	1048.7350000000001
PKHD1	12989.466427325526
IL1F10	1023.77175
POMT1	1910.3001021877772
HYPM	334.06399999999996
ART3	721.75
TNC	5723.0766143847995
POP5	659.4550737207328
ANKRD55	1497.25
CAV1	2115.9004333211956
TDP2	1905.640919072193
TRIM60	1475.0
SAMD11	1448.1445240908592
ANAPC1	5146.737412588152
BSDC1	2617.326457670514
SERPINB4	1030.4288333333334
BEND7	3554.3864563518628
RNF19A	2619.870675252324
GATA2	1713.2241975786983
IL4I1	1485.0696668684616
MCOLN3	2576.6947892256267
MPST	1166.1879963600377
SLC25A40	3877.795
TMEM221	1762.795
B4GALNT1	1414.3471250000002
FCF1	1753.5894651504723
ZNF606	2328.1233314514657
NBR1	3551.2157131536514
NIPAL2	4342.008245777779
TSTD2	4152.795
DNM1	3502.957465789509
CLDND1	1825.9212596163825
MKNK1	1112.4579464298608
MGAT3	2801.307830917792
ARMCX3	2554.5239276722614
ZNF823	1749.3611918192223
TOX2	1797.8
LCN6	672.9900904723468
FAM72A	1027.0
FAM222B	2325.874865201096
SERPINA12	1582.4098675807963
LIMA1	3260.3817564075694
METTL23	769.4215356355737
LDOC1L	5327.795
SH2B3	4042.3343428156213
GSN	2399.7442600134145
